ŽžŠÔ[s],CH1(Max)[V],CH1(Min)[V],CH2(Max)[V],CH2(Min)[V],CH3(Max)[V],CH3(Min)[V],CH4(Max)[V],CH4(Min)[V],CH5(Max)[V],CH5(Min)[V],CH6(Max)[V],CH6(Min)[V]
40.6500 ,4.9575 ,3.3750 ,-2.5050 ,-3.5050 ,5.1175 ,5.1175 ,-4.6575 ,-5.1200 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
40.7000 ,5.1175 ,5.1175 ,-3.6375 ,-4.0500 ,5.1175 ,5.1175 ,-4.4100 ,-4.5725 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
40.7500 ,5.1175 ,5.1175 ,-3.6550 ,-4.0225 ,5.1175 ,5.1175 ,-4.4225 ,-4.6650 ,1.5500 ,1.5500 ,0.0125 ,0.0063 
40.8000 ,5.1175 ,4.0825 ,-2.8600 ,-3.5075 ,5.1175 ,5.1175 ,-4.7550 ,-5.0475 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
40.8500 ,3.9350 ,3.2700 ,-2.4625 ,-2.8000 ,5.1175 ,5.1175 ,-5.0800 ,-5.1200 ,1.5500 ,1.5438 ,0.0188 ,0.0125 
40.9000 ,3.0525 ,1.6625 ,-1.4575 ,-2.3375 ,5.1175 ,5.1175 ,-5.1200 ,-5.1200 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
40.9500 ,1.1850 ,0.0375 ,-0.4325 ,-1.1475 ,5.1175 ,5.1175 ,-4.1275 ,-4.9075 ,1.5500 ,1.5500 ,0.0188 ,0.0063 
41.0000 ,-0.1250 ,-0.6050 ,-0.0150 ,-0.3275 ,5.1175 ,5.1175 ,-3.6550 ,-4.0250 ,1.5500 ,1.5438 ,0.0188 ,0.0063 
41.0500 ,-0.6750 ,-0.9200 ,0.1875 ,0.0350 ,5.1175 ,5.1175 ,-3.4950 ,-3.6150 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
41.1000 ,-0.9625 ,-1.2550 ,0.3950 ,0.2150 ,5.1175 ,5.1175 ,-3.3425 ,-3.4625 ,1.5500 ,1.5438 ,0.0125 ,0.0125 
41.1500 ,-0.8750 ,-1.2625 ,0.3975 ,0.1550 ,5.1175 ,5.1175 ,-3.3525 ,-3.5200 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
41.2000 ,0.8600 ,-0.7325 ,0.0675 ,-0.9825 ,5.1175 ,5.1175 ,-3.6175 ,-4.8925 ,1.5500 ,1.5500 ,0.0125 ,0.0063 
41.2500 ,3.1150 ,1.5300 ,-1.4250 ,-2.4175 ,5.1175 ,5.1175 ,-5.1050 ,-5.1200 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
41.3000 ,3.6625 ,3.2750 ,-2.5100 ,-2.7000 ,5.1175 ,5.1175 ,-4.9250 ,-5.0175 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
41.3500 ,3.6325 ,2.9475 ,-2.2225 ,-2.6675 ,5.1175 ,5.1175 ,-5.0175 ,-5.1200 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
41.4000 ,2.6375 ,1.1100 ,-1.0625 ,-2.0225 ,5.1175 ,5.1175 ,-4.7775 ,-5.1200 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
41.4500 ,0.7925 ,-0.0650 ,-0.3275 ,-0.8675 ,5.1175 ,5.1175 ,-3.9525 ,-4.5675 ,1.5438 ,1.5438 ,0.0125 ,0.0063 
41.5000 ,-0.2225 ,-0.5850 ,0.0150 ,-0.2250 ,5.1175 ,5.1175 ,-3.5600 ,-3.8450 ,1.5563 ,1.5500 ,0.0188 ,0.0125 
41.5500 ,-0.6850 ,-1.0675 ,0.3150 ,0.0800 ,5.1175 ,5.1175 ,-3.3025 ,-3.5000 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
41.6000 ,-1.1025 ,-1.1325 ,0.3525 ,0.3350 ,5.1175 ,5.1175 ,-3.2650 ,-3.2850 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
41.6500 ,-1.0525 ,-1.1825 ,0.3775 ,0.3025 ,5.1175 ,5.1175 ,-3.2225 ,-3.2675 ,1.5500 ,1.5438 ,0.0125 ,0.0125 
41.7000 ,-1.2750 ,-1.4550 ,0.5375 ,0.4325 ,5.1175 ,5.1175 ,-3.0750 ,-3.1875 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
41.7500 ,-1.4150 ,-1.5950 ,0.6225 ,0.5150 ,5.1175 ,5.1175 ,-2.8850 ,-3.0500 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
41.8000 ,-1.7025 ,-2.6075 ,1.2375 ,0.6925 ,5.1175 ,4.3825 ,-2.2625 ,-2.8250 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
41.8500 ,-3.1875 ,-5.1200 ,3.5700 ,1.5975 ,3.7650 ,0.7250 ,-0.0925 ,-1.8950 ,1.5500 ,1.5438 ,0.0188 ,0.0063 
41.9000 ,-5.1200 ,-5.1200 ,3.8275 ,3.7025 ,0.5350 ,0.4575 ,0.0550 ,0.0175 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
41.9500 ,-5.1200 ,-5.1200 ,3.6225 ,3.5650 ,0.4375 ,0.3600 ,0.0875 ,0.0525 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
42.0000 ,-5.1200 ,-5.1200 ,3.5725 ,3.5325 ,0.3725 ,0.3450 ,0.0950 ,0.0750 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
42.0500 ,-5.1200 ,-5.1200 ,3.5275 ,3.1100 ,1.3025 ,0.3925 ,0.0650 ,-0.4850 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
42.1000 ,-1.6900 ,-5.1175 ,2.6775 ,0.4975 ,5.1175 ,2.0050 ,-0.9100 ,-3.1675 ,1.5500 ,1.5438 ,0.0125 ,0.0125 
42.1500 ,2.2925 ,-0.7625 ,-0.0925 ,-2.0100 ,5.1175 ,5.1175 ,-3.7975 ,-5.1200 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
42.2000 ,3.3925 ,2.7075 ,-2.2550 ,-2.6250 ,5.1175 ,5.1175 ,-5.1200 ,-5.1200 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
42.2500 ,3.4900 ,3.1550 ,-2.4250 ,-2.6200 ,5.1175 ,5.1175 ,-5.1200 ,-5.1200 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
42.3000 ,3.8350 ,3.6925 ,-2.7500 ,-2.8450 ,5.1175 ,5.1175 ,-5.1200 ,-5.1200 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
42.3500 ,3.8550 ,3.2425 ,-2.4325 ,-2.8500 ,5.1175 ,5.1175 ,-5.1200 ,-5.1200 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
42.4000 ,2.8650 ,0.1675 ,-0.4525 ,-2.1925 ,5.1175 ,5.1175 ,-3.2000 ,-5.1200 ,1.5563 ,1.5438 ,0.0125 ,0.0063 
42.4500 ,-0.6325 ,-3.4875 ,1.7850 ,0.0450 ,4.9275 ,2.0625 ,-0.9950 ,-2.6750 ,1.5500 ,1.5438 ,0.0188 ,0.0063 
42.5000 ,-3.7625 ,-4.1375 ,2.1775 ,1.9550 ,1.5500 ,1.3250 ,-0.5725 ,-0.6975 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
42.5500 ,-2.7575 ,-3.5750 ,1.8525 ,1.3525 ,2.5025 ,1.6400 ,-0.7675 ,-1.2750 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
42.6000 ,0.1700 ,-2.4375 ,1.1525 ,-0.4850 ,5.1175 ,2.8375 ,-1.4725 ,-3.1025 ,1.5500 ,1.5438 ,0.0188 ,0.0063 
42.6500 ,3.2025 ,0.9025 ,-0.9400 ,-2.3825 ,5.1175 ,5.1175 ,-3.5675 ,-5.1200 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
42.7000 ,4.4700 ,3.5225 ,-2.5850 ,-3.1750 ,5.1175 ,5.1175 ,-5.1200 ,-5.1200 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
42.7500 ,4.8050 ,4.6650 ,-3.3075 ,-3.4100 ,5.1175 ,5.1175 ,-5.1150 ,-5.1200 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
42.8000 ,4.7525 ,4.2975 ,-3.0850 ,-3.3875 ,5.1175 ,5.1175 ,-5.1025 ,-5.1200 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
42.8500 ,3.9700 ,2.4075 ,-1.8825 ,-2.8725 ,5.1175 ,5.1175 ,-5.0975 ,-5.1200 ,1.5500 ,1.5438 ,0.0125 ,0.0125 
42.9000 ,2.0725 ,0.5700 ,-0.7125 ,-1.6725 ,5.1175 ,5.1175 ,-3.8400 ,-4.8700 ,1.5563 ,1.5438 ,0.0188 ,0.0063 
42.9500 ,0.0525 ,-1.8925 ,0.8225 ,-0.3800 ,5.1175 ,4.4125 ,-2.3250 ,-3.4925 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
43.0000 ,-2.2425 ,-3.3400 ,1.7350 ,1.0400 ,4.0650 ,2.7375 ,-1.3450 ,-2.1175 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
43.0500 ,-3.5625 ,-4.2700 ,2.3125 ,1.8750 ,2.4650 ,1.8000 ,-0.7900 ,-1.1800 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
43.1000 ,-3.3725 ,-4.2250 ,2.2775 ,1.7425 ,2.6325 ,1.8575 ,-0.8250 ,-1.2950 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
43.1500 ,-0.0300 ,-2.9925 ,1.5025 ,-0.3875 ,5.1175 ,3.0275 ,-1.5325 ,-3.4250 ,1.5500 ,1.5500 ,0.0125 ,0.0063 
43.2000 ,3.1350 ,0.8450 ,-0.9375 ,-2.3500 ,5.1175 ,5.1175 ,-3.9875 ,-5.1200 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
43.2500 ,3.8500 ,3.4200 ,-2.5200 ,-2.7925 ,5.1175 ,5.1175 ,-5.1200 ,-5.1200 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
43.3000 ,3.8150 ,3.7075 ,-2.7325 ,-2.7750 ,5.1175 ,5.1175 ,-5.1200 ,-5.1200 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
43.3500 ,3.6500 ,3.0075 ,-2.3000 ,-2.7025 ,5.1175 ,5.1175 ,-5.1200 ,-5.1200 ,1.5500 ,1.5438 ,0.0125 ,0.0125 
43.4000 ,2.7700 ,1.0875 ,-1.0575 ,-2.1475 ,5.1175 ,5.1175 ,-4.1525 ,-5.1200 ,1.5500 ,1.5438 ,0.0125 ,0.0125 
43.4500 ,0.3950 ,-2.1200 ,0.9375 ,-0.6125 ,5.1175 ,4.1475 ,-2.1775 ,-3.6900 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
43.5000 ,-2.7075 ,-4.6350 ,2.5000 ,1.3050 ,3.5800 ,1.6875 ,-0.7250 ,-1.8400 ,1.5500 ,1.5438 ,0.0188 ,0.0063 
43.5500 ,-4.7050 ,-4.8850 ,2.6575 ,2.5350 ,1.6750 ,1.4600 ,-0.5825 ,-0.7100 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
43.6000 ,-4.5950 ,-4.8725 ,2.6500 ,2.4775 ,1.6375 ,1.4600 ,-0.5850 ,-0.6950 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
43.6500 ,-3.9875 ,-4.5375 ,2.4425 ,2.0850 ,2.3225 ,1.6875 ,-0.7275 ,-1.1100 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
43.7000 ,-0.4150 ,-3.6850 ,1.8850 ,-0.2050 ,5.1175 ,2.7150 ,-1.3450 ,-3.4200 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
43.7500 ,3.6875 ,0.5175 ,-0.7825 ,-2.7675 ,5.1175 ,5.1175 ,-3.9875 ,-5.1200 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
43.8000 ,5.1175 ,4.2725 ,-3.1350 ,-3.6675 ,5.1175 ,5.1175 ,-4.9750 ,-5.1200 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
43.8500 ,5.1175 ,4.5050 ,-3.2650 ,-3.6650 ,5.1175 ,5.1175 ,-4.9850 ,-5.1200 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
43.9000 ,4.1225 ,2.8050 ,-2.2125 ,-3.0250 ,5.1175 ,5.1175 ,-5.1200 ,-5.1200 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
43.9500 ,2.6450 ,2.0350 ,-1.7350 ,-2.1125 ,5.1175 ,5.1175 ,-4.8725 ,-5.1200 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
44.0000 ,1.9250 ,1.3450 ,-1.2850 ,-1.6625 ,5.1175 ,5.1175 ,-4.3375 ,-4.7825 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
44.0500 ,1.1275 ,-0.2350 ,-0.2675 ,-1.1475 ,5.1175 ,5.1175 ,-3.3725 ,-4.2150 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
44.1000 ,-0.7375 ,-1.5800 ,0.5900 ,0.0550 ,5.1175 ,4.6225 ,-2.4775 ,-3.0300 ,1.5500 ,1.5500 ,0.0188 ,0.0063 
44.1500 ,-1.6475 ,-1.8275 ,0.7375 ,0.6325 ,4.4925 ,4.2000 ,-2.2375 ,-2.4025 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
44.2000 ,-0.9725 ,-1.5725 ,0.5900 ,0.2275 ,4.5925 ,4.2825 ,-2.3025 ,-2.4975 ,1.5563 ,1.5438 ,0.0125 ,0.0125 
44.2500 ,0.4000 ,-0.7450 ,0.0900 ,-0.6250 ,5.1175 ,4.7575 ,-2.6025 ,-3.1475 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
44.3000 ,2.4700 ,0.5825 ,-0.7475 ,-2.0000 ,5.1175 ,5.1175 ,-3.3350 ,-4.7750 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
44.3500 ,4.7625 ,2.9525 ,-2.3125 ,-3.4600 ,5.1175 ,5.1175 ,-5.1200 ,-5.1200 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
44.4000 ,5.1175 ,5.1175 ,-3.7050 ,-3.9700 ,5.1175 ,5.1175 ,-4.8575 ,-5.1200 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
44.4500 ,5.1175 ,5.1175 ,-3.8725 ,-4.0000 ,5.1175 ,5.1175 ,-4.8350 ,-4.8825 ,1.5438 ,1.5438 ,0.0125 ,0.0063 
44.5000 ,5.1175 ,4.6475 ,-3.3475 ,-3.7550 ,5.1175 ,5.1175 ,-4.9375 ,-5.1200 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
44.5500 ,4.4775 ,3.6750 ,-2.7250 ,-3.2450 ,5.1175 ,5.1175 ,-5.1200 ,-5.1200 ,1.5500 ,1.5438 ,0.0188 ,0.0063 
44.6000 ,3.4275 ,2.7450 ,-2.1625 ,-2.5700 ,5.1175 ,5.1175 ,-5.1200 ,-5.1200 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
44.6500 ,2.5025 ,0.8500 ,-0.9450 ,-2.0075 ,5.1175 ,5.1175 ,-4.0475 ,-5.1200 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
44.7000 ,0.4225 ,-1.9125 ,0.7850 ,-0.6800 ,5.1175 ,4.5175 ,-2.3875 ,-3.7700 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
44.7500 ,-2.7000 ,-4.7025 ,2.5000 ,1.2825 ,3.7450 ,1.9325 ,-0.8600 ,-1.9250 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
44.8000 ,-4.5925 ,-4.7050 ,2.4975 ,2.4325 ,1.9525 ,1.8600 ,-0.8175 ,-0.8700 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
44.8500 ,-4.6725 ,-4.7450 ,2.5400 ,2.4950 ,1.8225 ,1.7225 ,-0.7375 ,-0.7950 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
44.9000 ,-4.1500 ,-4.7375 ,2.5350 ,2.1650 ,2.1350 ,1.7250 ,-0.7400 ,-0.9975 ,1.5500 ,1.5438 ,0.0125 ,0.0125 
44.9500 ,-1.1650 ,-3.8500 ,1.9750 ,0.2625 ,4.9875 ,2.3900 ,-1.1600 ,-2.7300 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
45.0000 ,3.4100 ,-0.1100 ,-0.4000 ,-2.5850 ,5.1175 ,5.1175 ,-3.3675 ,-5.1200 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
45.0500 ,5.0200 ,3.9925 ,-2.9425 ,-3.5550 ,5.1175 ,5.1175 ,-5.1200 ,-5.1200 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
45.1000 ,5.0975 ,4.8225 ,-3.4125 ,-3.5950 ,5.1175 ,5.1175 ,-5.0700 ,-5.1200 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
45.1500 ,4.6100 ,3.8100 ,-2.8125 ,-3.2850 ,5.1175 ,5.1175 ,-5.1200 ,-5.1200 ,1.5500 ,1.5438 ,0.0188 ,0.0063 
45.2000 ,3.5200 ,2.5225 ,-2.0075 ,-2.6350 ,5.1175 ,5.1175 ,-5.1200 ,-5.1200 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
45.2500 ,2.3225 ,1.4450 ,-1.3250 ,-1.8800 ,5.1175 ,5.1175 ,-4.4400 ,-5.0500 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
45.3000 ,1.3225 ,0.7600 ,-0.8625 ,-1.2475 ,5.1175 ,5.1175 ,-3.7750 ,-4.3250 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
45.3500 ,0.4525 ,-1.0625 ,0.3175 ,-0.6550 ,5.1175 ,4.5050 ,-2.4200 ,-3.5375 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
45.4000 ,-1.4575 ,-3.1375 ,1.6150 ,0.5625 ,4.0800 ,2.3450 ,-1.1500 ,-2.1725 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
45.4500 ,-3.4025 ,-3.7825 ,2.0050 ,1.7700 ,2.2025 ,1.8250 ,-0.8375 ,-1.0575 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
45.5000 ,-3.8325 ,-3.9050 ,2.0875 ,2.0375 ,1.7650 ,1.5650 ,-0.6900 ,-0.8000 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
45.5500 ,-3.8150 ,-3.8675 ,2.0650 ,2.0450 ,1.5450 ,1.3125 ,-0.5475 ,-0.6775 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
45.6000 ,-3.8750 ,-4.1125 ,2.2225 ,2.0900 ,1.2550 ,1.2025 ,-0.4775 ,-0.5175 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
45.6500 ,-4.1725 ,-4.4600 ,2.4175 ,2.2625 ,1.3275 ,1.1650 ,-0.4425 ,-0.5400 ,1.5500 ,1.5438 ,0.0188 ,0.0063 
45.7000 ,-1.5850 ,-4.1925 ,2.2075 ,0.4975 ,4.6500 ,1.6225 ,-0.7225 ,-2.5325 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
45.7500 ,2.6725 ,-0.7100 ,-0.0550 ,-2.1725 ,5.1175 ,5.1175 ,-3.1200 ,-5.1200 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
45.8000 ,4.4775 ,3.3300 ,-2.5775 ,-3.2600 ,5.1175 ,5.1175 ,-5.1200 ,-5.1200 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
45.8500 ,4.5200 ,3.7850 ,-2.8050 ,-3.2825 ,5.1175 ,5.1175 ,-5.1200 ,-5.1200 ,1.5563 ,1.5438 ,0.0125 ,0.0063 
45.9000 ,3.5075 ,2.3925 ,-1.9575 ,-2.6325 ,5.1175 ,5.1175 ,-5.0875 ,-5.1200 ,1.5500 ,1.5438 ,0.0188 ,0.0063 
45.9500 ,2.0400 ,0.8775 ,-0.9875 ,-1.7325 ,5.1175 ,5.1175 ,-4.1300 ,-4.8850 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
46.0000 ,0.6650 ,-0.4025 ,-0.1700 ,-0.8575 ,5.1175 ,5.1175 ,-3.3275 ,-3.9925 ,1.5500 ,1.5438 ,0.0125 ,0.0125 
46.0500 ,-0.8950 ,-3.5850 ,1.8250 ,0.1375 ,5.1175 ,2.8175 ,-1.3825 ,-3.0250 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
46.1000 ,-4.5150 ,-5.1200 ,3.4375 ,2.4075 ,1.9250 ,0.3400 ,0.0950 ,-0.8425 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
46.1500 ,-5.1200 ,-5.1200 ,3.3325 ,3.2700 ,0.4725 ,0.4425 ,0.0300 ,0.0125 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
46.2000 ,-5.1200 ,-5.1200 ,3.2775 ,3.2500 ,0.4575 ,0.4450 ,0.0225 ,0.0150 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
46.2500 ,-5.0675 ,-5.1200 ,3.2400 ,2.7200 ,1.4600 ,0.5075 ,-0.0125 ,-0.5925 ,1.5500 ,1.5438 ,0.0188 ,0.0063 
46.3000 ,-2.7225 ,-4.7750 ,2.5250 ,1.2075 ,4.1225 ,1.8300 ,-0.8100 ,-2.1725 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
46.3500 ,-0.3400 ,-2.0300 ,0.7750 ,-0.2550 ,5.1175 ,4.8475 ,-2.6000 ,-3.6775 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
46.4000 ,0.3925 ,-0.1100 ,-0.3975 ,-0.7100 ,5.1175 ,5.1175 ,-3.8375 ,-4.1150 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
46.4500 ,0.2625 ,-0.4675 ,-0.1600 ,-0.6175 ,5.1175 ,5.1175 ,-3.5375 ,-4.0475 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
46.5000 ,-0.6550 ,-1.6350 ,0.5650 ,-0.0425 ,5.1175 ,5.1175 ,-2.7525 ,-3.4025 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
46.5500 ,-1.9475 ,-3.5025 ,1.7625 ,0.7675 ,4.7750 ,2.9875 ,-1.4825 ,-2.5350 ,1.5500 ,1.5438 ,0.0188 ,0.0063 
46.6000 ,-3.8650 ,-5.1200 ,2.9175 ,1.9925 ,2.6025 ,1.0575 ,-0.3400 ,-1.2525 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
46.6500 ,-5.1125 ,-5.1200 ,2.9700 ,2.7750 ,1.3200 ,1.0525 ,-0.3350 ,-0.4950 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
46.7000 ,-4.0575 ,-4.9875 ,2.7000 ,2.1025 ,2.3775 ,1.4050 ,-0.5475 ,-1.1425 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
46.7500 ,-0.7450 ,-3.4050 ,1.6900 ,0.0300 ,5.1175 ,2.9975 ,-1.5175 ,-3.0950 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
46.8000 ,1.4950 ,-0.1250 ,-0.3550 ,-1.3550 ,5.1175 ,5.1175 ,-3.4575 ,-4.4750 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
46.8500 ,1.7500 ,1.5950 ,-1.4000 ,-1.5050 ,5.1175 ,5.1175 ,-4.4175 ,-4.5800 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
46.9000 ,1.4625 ,0.6950 ,-0.8400 ,-1.3225 ,5.1175 ,5.1175 ,-3.8325 ,-4.3500 ,1.5500 ,1.5438 ,0.0188 ,0.0063 
46.9500 ,0.4100 ,-1.1475 ,0.3350 ,-0.6550 ,5.1175 ,4.6475 ,-2.4975 ,-3.6050 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
47.0000 ,-1.7700 ,-4.5200 ,2.4450 ,0.7300 ,4.0500 ,1.4125 ,-0.5700 ,-2.1400 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
47.0500 ,-4.6725 ,-4.9050 ,2.6650 ,2.5075 ,1.2325 ,0.9400 ,-0.3050 ,-0.4825 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
47.1000 ,-3.4150 ,-4.4950 ,2.3975 ,1.7175 ,2.7575 ,1.4525 ,-0.6100 ,-1.3725 ,1.5500 ,1.5438 ,0.0188 ,0.0063 
47.1500 ,-2.8100 ,-3.1575 ,1.5550 ,1.3400 ,3.6225 ,3.0550 ,-1.5475 ,-1.8575 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
47.2000 ,-2.8650 ,-3.8150 ,2.0075 ,1.3950 ,3.5300 ,2.6075 ,-1.2450 ,-1.8000 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
47.2500 ,-4.0175 ,-4.1275 ,2.1850 ,2.1275 ,2.4650 ,2.4075 ,-1.1225 ,-1.1575 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
47.3000 ,-3.8850 ,-4.0625 ,2.1475 ,2.0625 ,2.3925 ,2.1200 ,-0.9750 ,-1.1150 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
47.3500 ,-3.6550 ,-3.8000 ,2.0175 ,1.9475 ,2.0750 ,1.8350 ,-0.8350 ,-0.9575 ,1.5500 ,1.5438 ,0.0125 ,0.0125 
47.4000 ,-3.6525 ,-3.7475 ,2.0250 ,1.9525 ,1.7650 ,1.4500 ,-0.6225 ,-0.7950 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
47.4500 ,-3.6225 ,-3.8225 ,2.0750 ,1.9450 ,1.4825 ,1.4050 ,-0.5875 ,-0.6500 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
47.5000 ,-1.4550 ,-3.4850 ,1.8575 ,0.5175 ,3.9925 ,1.5975 ,-0.7200 ,-2.1600 ,1.5500 ,1.5438 ,0.0125 ,0.0125 
47.5500 ,2.0500 ,-0.6125 ,-0.0225 ,-1.7075 ,5.1175 ,4.9425 ,-2.7200 ,-4.4500 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
47.6000 ,3.2750 ,2.5250 ,-2.0075 ,-2.4375 ,5.1175 ,5.1175 ,-4.7400 ,-5.1200 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
47.6500 ,3.6450 ,3.4100 ,-2.5200 ,-2.6600 ,5.1175 ,5.1175 ,-5.1200 ,-5.1200 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
47.7000 ,3.5575 ,2.6425 ,-1.9850 ,-2.5875 ,5.1175 ,5.1175 ,-4.5675 ,-5.1200 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
47.7500 ,2.1575 ,-0.5525 ,0.0375 ,-1.6775 ,5.1175 ,4.5400 ,-2.4550 ,-4.2625 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
47.8000 ,-1.3425 ,-3.5625 ,1.9075 ,0.5350 ,3.6475 ,1.6675 ,-0.7575 ,-1.9300 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
47.8500 ,-2.7725 ,-3.5600 ,1.9000 ,1.4275 ,2.3950 ,1.7275 ,-0.7825 ,-1.1800 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
47.9000 ,-1.5700 ,-2.4925 ,1.2550 ,0.6625 ,4.1275 ,2.6450 ,-1.3300 ,-2.1850 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
47.9500 ,0.2200 ,-1.1950 ,0.4275 ,-0.4850 ,5.1175 ,4.6175 ,-2.4675 ,-3.5225 ,1.5500 ,1.5438 ,0.0125 ,0.0063 
